,Major Account,Minor Account,Name,OrgID,amount
35253,233,956,SALES & USE TAX - NORTH DAKOTA,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35254,233,957,"SALES & USE TAX - UTAH, DUCHESNE COUNTY",X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35255,233,958,"SALES & USE TAX - UTAH, UINTAH COUNTY",X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35256,233,999,ACCRUAL - PRODUCTION OPTIMIZATION,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35257,233,WCL,WIP CLEAR-INTANGIBLE OPTIMIZATIONS,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35258,234,45,BOTTOM HOLE PUMP,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35259,234,145,CONTRACTORS & EQUIPMENT,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35260,234,431,"ESTMA - LICENSE, PERMITS & FEES",X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35261,234,432,ESTMA - INFRASTRUCTURE IMPROVEMENTS,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35262,234,550,PRIME MOVER,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35263,234,580,PUMP JACK & BASE,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35264,234,645,SUCKER RODS & ACCESSORIES,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35265,234,700,TUBING,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35266,234,715,VALVES & FITTING,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35267,234,725,WATER INJECTION EQUIPMENT,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35268,234,730,WELLHEAD,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35269,234,899,US WIP CLEAR - TANGIBLE OPTIMIZATION,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35270,234,950,PROVINCIAL / STATE SALES TAX,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35271,234,951,PROVINCIAL SALES TAX (SK),X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35272,234,952,PROVINCIAL SALES TAX (MB),X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35273,234,956,SALES & USE TAX - NORTH DAKOTA,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35274,234,957,"SALES & USE TAX - UTAH, DUCHESNE COUNTY",X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35275,234,958,"SALES & USE TAX - UTAH, UINTAH COUNTY",X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35276,234,WCL,WIP CLEAR-TANGIBLE OPTIMIZATION,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35277,235,24,PROJECT OVERHEAD- ENG & DESIGN FEE,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35278,235,25,ADMINISTRATION OVERHEAD,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35279,235,45,BOTTOM HOLE PUMP,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35280,235,50,BUILDINGS,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35281,235,60,DO NOT USE -CATHODIC PROTECTION,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35282,235,85,CHEMICAL INJECTION EQUIPMENT,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35283,235,90,CHEMICALS,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35284,235,110,COMPRESSORS,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35285,235,145,CONTRACTORS & EQUIPMENT,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35286,235,150,INSULATION & PAINTING,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35287,235,185,DITCHING,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35288,235,240,ELECTRICAL LABOR,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35289,235,245,ELECTRICAL MATERIALS,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35290,235,250,ELECTRIFICATION,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35291,235,255,3RD PARTY ENGINEERING,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35292,235,260,DO NOT USE -MATTING,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35293,235,270,ENVIRONMENTAL COSTS,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35294,235,285,EQUIPMENT  RENTALS,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35295,235,305,FLARE SYSTEM MATERIAL,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35296,235,310,FLOW LINES,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35297,235,315,SAND PADDING,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35298,235,340,FOUNDATIONS,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35299,235,350,FUEL / POWER,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35300,235,360,HAULING AND TRANSPORTATION,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35301,235,365,HEATERS & EXCHANGERS,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35302,235,370,HYDRO VAC,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35303,235,375,INSPECTION SERVICES,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35304,235,380,INSTALLATION LABOUR & SUPERVISION,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35305,235,381,INSTALLATION MECHANICAL,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35306,235,382,INSTALLATION PIPELINE,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35307,235,385,INSTRUMENTATION LABOR,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35308,235,390,INSTRUMENTATION MATERIALS,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35309,235,415,LEASE & ROAD CONSTRUCTION,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35310,235,422,DAMAGE CLAIMS,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35311,235,430,"LICENSE, PERMITS & FEES",X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35312,235,431,"ESTMA - LICENSE, PERMITS & FEES",X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35313,235,432,ESTMA - INFRASTRUCTURE IMPROVEMENTS,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35314,235,435,LINE PIPE,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35315,235,450,LEASE CLEAN UP,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35316,235,460,METERING FACILITIES,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35317,235,480,MISCELLANEOUS NON-OP,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35318,235,505,OPERATOR'S OVERHEAD,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35319,235,510,OTHER - TANGIBLE,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35320,235,515,DO NOT USE -PIPELINE COATING AND SLEEVES,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35321,235,520,PIPELINE CROSSING,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35322,235,525,PIPELINE HEADERS,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35323,235,530,SURVEY,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35324,235,531,LAND ACQUISITIONS,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35325,235,540,NON DESTRUCTABLE TESTING,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35326,235,545,PRESSURE TESTING,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35327,235,550,PRIME MOVER,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35328,235,580,PUMP JACK & BASE,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35329,235,605,SAFETY SUPPLIES & SERVICES,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35330,235,610,CARBON TAX,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35331,235,615,SEPARATORS,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35332,235,630,START UP,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35333,235,635,STORAGE TANKS,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35334,235,640,STRUCTURAL,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35335,235,645,SUCKER RODS & ACCESSORIES,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35336,235,655,SUPERVISION,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35337,235,660,DO NOT USE -SWEETENING FACILITIES,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35338,235,675,TESTING & ANALYSIS,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35339,235,700,TUBING,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35340,235,715,VALVES & FITTINGS,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35341,235,727,WELDING,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35342,235,730,WELLHEAD,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35343,235,740,WIRELINE,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35344,235,770,DO NOT USE -DEHYDRATORS,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35345,235,780,LINE COATING,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35346,235,800,CONTINGENCY,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35347,235,899,US WIP CLEAR-TANGIBLE WELL EQUIP & TIEIN,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35348,235,946,SASKATCHEWAN CARBON TAX,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35349,235,950,PROVINCIAL / STATE SALES TAX,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35350,235,951,PROVINCIAL SALES TAX (SK),X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35351,235,954,DNU -SALES & USE TAX - COLORADO STATE,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35352,235,956,SALES & USE TAX - NORTH DAKOTA,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35353,235,957,"SALES & USE TAX - UTAH, DUCHESNE COUNTY",X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35354,235,958,"SALES & USE TAX - UTAH, UINTAH COUNTY",X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35355,235,999,ACCRUAL - TANGIBLE WELL & LEASE EQUIPPIN,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35356,235,WCL,WIP CLEAR-TANGIBLE WELL EQUIP & TIE-IN,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35357,237,24,PROJECT OVERHEAD- ENG & DESIGN FEE,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35358,237,25,ADMINISTRATION OVERHEAD,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35359,237,60,DO NOT USE -CATHODIC PROTECTION,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35360,237,145,CONTRACTORS & EQUIPMENT,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35361,237,150,INSULATION & PAINTING,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35362,237,157,DO NOT USE -CLEARING & SALVAGE,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35363,237,240,ELECTRICAL LABOR,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35364,237,245,ELECTRICAL MATERIALS,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35365,237,255,3RD PARTY ENGINEERING,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35366,237,257,DO NOT USE -EXISTING LINE TIE IN PREP,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35367,237,270,ENVIRONMENTAL COSTS,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35368,237,285,EQUIPMENT RENTALS,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35369,237,310,DO NOT USE -FLOW LINES,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35370,237,315,SAND PADDING,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35371,237,340,FOUNDATIONS & PILES,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35372,237,350,FUEL / POWER,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35373,237,360,HAULING AND TRANSPORTATION,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35374,237,370,HYDRO VAC,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35375,237,375,INSPECTION SERVICES,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35376,237,380,INSTALLATION MECHANICAL,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35377,237,381,INSTALLATION PIPELINE,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35378,237,385,INSTRUMENTATION LABOR,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35379,237,390,INSTRUMENTATION MATERIALS,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35380,237,420,DO NOT USE -LEASE ACQUISITION & ROW,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35381,237,422,DAMAGE CLAIMS,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35382,237,430,"DO NOT USE -LICENSE, PERMITS & FEES",X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35383,237,431,"ESTMA - LICENSE, PERMITS & FEES",X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35384,237,432,ESTMA - INFRASTRUCTURE IMPROVEMENTS,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35385,237,435,LINE PIPE,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35386,237,450,LEASE CLEAN UP,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35387,237,460,DO NOT USE -METERING FACILITIES,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35388,237,480,MISCELLANEOUS NON-OP,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35389,237,510,OTHER - TANGIBLE,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35390,237,515,DO NOT USE -PIPELINE COATING AND SLEEVES,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35391,237,520,PIPELINE CROSSING,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35392,237,525,PIPELINE HEADERS,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35393,237,530,SURVEY,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35394,237,531,LAND ACQUISITIONS,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35395,237,540,NON DESTRUCTABLE TESTING,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35396,237,545,PRESSURE TESTING,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35397,237,605,SAFETY SUPPLIES & SERVICES,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35398,237,615,"SEPARATORS, FILTERS",X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35399,237,630,DO NOT USE -START UP,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35400,237,640,DO NOT USE -STRUCTURAL,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35401,237,655,SUPERVISION,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35402,237,715,"PIPES, VALVES, FITTINGS, ESDV, PSV",X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35403,237,740,"TRACER WIRE,FIBRGLSS FITTINGS,CONSUMABLS",X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35404,237,780,LINE LOCATING,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35405,237,950,PROVINCIAL / STATE SALES TAX,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35406,237,951,PROVINCIAL SALES TAX (SK),X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35407,237,999,ACCRUAL - TANGIBLE TIE-IN,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35408,237,WCL,WIP CLEAR-TANGIBLE WELL TIE-IN,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35409,240,24,PROJECT OVERHEAD- ENG & DESIGN FEE,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35410,240,25,ADMINISTRATION OVERHEAD,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35411,240,50,BUILDINGS,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35412,240,55,CAMP & SUBSISTENCE,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35413,240,60,CATHODIC PROTECTION,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35414,240,85,CHEMICAL INJECTION EQUIPMENT,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35415,240,90,CHEMICALS,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35416,240,110,COMPRESSORS,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35417,240,145,"INSULATION, PAINTING",X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35418,240,157,CLEARING & SALVAGE,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35419,240,180,PROCESS EQUIPMENT (REFRIG/FRAC/ETC),X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35420,240,240,ELECTRICAL LABOR,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35421,240,245,ELECTRICAL MATERIALS,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35422,240,250,ELECTRIFICATION,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35423,240,255,3RD PARTY ENGINEERING,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35424,240,257,EXISTING LINE TIE IN PREP,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35425,240,260,DO NOT USE -MATTING,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35426,240,270,ENVIRONMENTAL COSTS,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35427,240,285,EQUIPMENT  RENTALS,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35428,240,305,"FLARE EQUIPMENT, KNOCK OUTS",X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35429,240,310,FLOW LINES,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35430,240,315,SAND PADDING,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35431,240,340,"FOUNDATIONS, BASES, BRIDGES",X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35432,240,350,FUEL AND POWER,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35433,240,360,HAULING AND TRANSPORTATION,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35434,240,365,HEATERS & EXCHANGERS,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35435,240,370,HYDROVAC,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35436,240,375,INSPECTION SERVICES,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35437,240,380,INSTALLATION MECHANICAL,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35438,240,381,INSTALLATION PIPELINE,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35439,240,382,INSTALLATION STRUCTURAL,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35440,240,385,INSTRUMENTATION LABOR,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35441,240,390,INSTRUMENTATION MATERIALS,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35442,240,415,LEASE & ROAD CONSTRUCTION,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35443,240,420,SURVEY,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35444,240,421,LAND ACQUISITION,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35445,240,422,DAMAGE CLAIMS,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35446,240,430,"LICENCE, PERMITS & FEES",X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35447,240,431,"ESTMA - LICENSE, PERMITS & FEES",X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35448,240,432,ESTMA - INFRASTRUCTURE IMPROVEMENTS,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35449,240,435,LINE PIPE,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35450,240,450,LEASE CLEAN UP,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35451,240,460,METERING FACILITIES,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35452,240,480,MISCELLANEOUS NON-OP,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35453,240,505,OPERATOR'S OVERHEAD,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35454,240,506,PUMPS,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35455,240,510,OTHER - TANGIBLE,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35456,240,515,PIPELINE COATING & SLEEVES,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35457,240,520,PIPELINE CROSSING & BORES,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35458,240,525,PRODUCTION HEADERS,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35459,240,540,NON DESTRUCTABLE TESTING,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35460,240,545,PRESSURE TESTING,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35461,240,605,SAFETY SUPPLIES & SERVICES,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35462,240,615,"SEPARATORS, FWKOS, FILTERS",X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35463,240,630,START UP COSTS,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35464,240,635,STORAGE TANKS,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35465,240,640,STRUCTURAL STEEL,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35466,240,655,SUPERVISION,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35467,240,660,DO NOT USE -SWEETENING FACILITIES,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35468,240,675,TESTING & ANALYSIS,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35469,240,715,VALVES & FITTINGS,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35470,240,725,DO NOT USE -WATER INJECTION EQUIPMENT,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35471,240,740,TRACER WIRE,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35472,240,770,DO NOT USE -DEHYDRATORS,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35473,240,780,LINE LOCATING,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35474,240,800,CONTINGENCY,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35475,240,899,US WIP CLEAR - TANGIBLE FACILITIES & PPL,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35476,240,950,PROVINCIAL / STATE SALES TAX,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35477,240,951,PROVINCIAL SALES TAX (SK),X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35478,240,952,PROVINCIAL SALES TAX (MB),X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35479,240,954,DNU -SALES & USE TAX - COLORADO STATE,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35480,240,955,DNU -SALES & USE TAX - DENVER COUNTY,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35481,240,956,SALES & USE TAX - NORTH DAKOTA,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35482,240,957,"SALES & USE TAX - UTAH, DUCHESNE COUNTY",X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35483,240,958,"SALES & USE TAX - UTAH, UINTAH COUNTY",X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35484,240,999,ACCRUAL - TANGIBLE FACILITIES,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35485,240,WCL,WIP CLEAR-TANGIBLE FACILITIES & PIPELINE,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35486,250,10,SALARIES & OTHER - DO NOT USE,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35487,250,20,CAPITALIZED G&A - SBC,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35488,250,30,CAPITALIZED G&A - G&A,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35489,255,10,ARO ASSET,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35490,265,5,FURNITURE & FIXTURES,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35491,265,7,FURNITURE & FIXTURES EIGHTH AVENUE PLACE,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35492,265,15,LEASEHOLD IMPROVEMENTS,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35493,265,19,LEASEHOLD IMPROVEMENTS - US 19TH FLOOR,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35494,265,20,COMPUTER HARDWARE,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35495,265,21,LEASEHOLD IMPROVEMENTS -  US RENT,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35496,265,25,COMPUTER SOFTWARE,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35497,265,35,ERGONOMIC EQUIPMENT,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35498,265,40,CAPITALIZED LABOUR - IS,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35499,270,5,ACCUM DEPL - O&G PROPERTIES,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35500,270,50,ACCUM AMORTIZATION - UNDEV LAND,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35501,270,55,ACCUM DEPL - DEPLETABLE UNITS,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35502,270,60,ACCUMULATED IMPAIRMENT EXPENSE,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35503,271,50,ACCUM AMORT UND LAND - DISP & SWAPS,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35504,271,55,ACCUM DEPL - DISP & SWAPS,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35505,271,60,ACCUM IMPAIRMENT - DISP & SWAPS,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35506,272,5,ACCUM DEPL & IMPR - ASSETS HELD FOR SALE,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35507,272,10,ACCUM AMRT UND LAND-ASSETS HELD FOR SALE,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35508,275,16,ACCUM DEPREC - EAP LEASEHOLD IMPROVEMENT,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35509,275,50,ACCUM DEPREC - CORPORATE ASSETS,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35510,276,5,ACCUM DEPREC ROU - OFFICE LEASE,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35511,276,6,ACCUM DEPREC ROU - EAP OFFICE LEASE,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35512,276,10,ACCUM DEPREC ROU - IT EQ & INFRASTRUCT,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35513,276,15,ACCUM DEPREC ROU - EQUIPMENT,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35514,276,20,ACCUM DEPREC ROU - VEHICLES,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35515,280,20,E&E - G&G COSTS,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
35516,280,30,E&E - INTANGIBLE WELL COSTS,X.207.UTE.ENERGY.MANAGEMENT.LLC,0
